title	author	ave_rating	no_rating	link
The Wise Man's Fear (The Kingkiller Chronicle, #2)	Patrick Rothfuss	4.53	478,307	https://www.goodreads.com/book/show/1215032.The_Wise_Man_s_Fear
The Path of Daggers (The Wheel of Time, #8)	Robert Jordan	3.91	120,738	https://www.goodreads.com/book/show/140974.The_Path_of_Daggers
Darkspire Reaches	C.N. Lesley	3.93	390	https://www.goodreads.com/book/show/17594473-darkspire-reaches
Squire (Protector of the Small, #3)	Tamora Pierce	4.23	54,194	https://www.goodreads.com/book/show/153795.Squire
Wolves of the Calla (The Dark Tower, #5)	Stephen King	4.16	171,171	https://www.goodreads.com/book/show/4978.Wolves_of_the_Calla
The Fires of Heaven (The Wheel of Time, #5)	Robert Jordan	4.16	155,230	https://www.goodreads.com/book/show/13895.The_Fires_of_Heaven
Sorcery & Cecelia: or The Enchanted Chocolate Pot (Cecelia and Kate, #1)	Patricia C. Wrede	4.02	19,010	https://www.goodreads.com/book/show/64207.Sorcery_Cecelia
Interview with the Vampire (The Vampire Chronicles, #1)	Anne Rice	4.00	522,976	https://www.goodreads.com/book/show/43763.Interview_with_the_Vampire
Feet of Clay (Discworld, #19; City Watch, #3)	Terry Pratchett	4.25	79,163	https://www.goodreads.com/book/show/34527.Feet_of_Clay
Little, Big	John Crowley	3.81	10,451	https://www.goodreads.com/book/show/90619.Little_Big
The Goose Girl (The Books of Bayern, #1)	Shannon Hale	4.09	147,332	https://www.goodreads.com/book/show/179064.The_Goose_Girl
The Tombs of Atuan (Earthsea Cycle, #2)	Ursula K. Le Guin	4.08	102,076	https://www.goodreads.com/book/show/13662.The_Tombs_of_Atuan
Chasing the Red Queen	Karen Glista	4.26	2,094	https://www.goodreads.com/book/show/38343303-chasing-the-red-queen
The Onion Girl (Newford, #8)	Charles de Lint	4.16	7,599	https://www.goodreads.com/book/show/543343.The_Onion_Girl
The Awakening: Fate in Motion	Suzanne Boisvert	4.30	6,652	https://www.goodreads.com/book/show/41423092-the-awakening
A Crown of Swords (The Wheel of Time, #7)	Robert Jordan	4.04	140,136	https://www.goodreads.com/book/show/13890.A_Crown_of_Swords
Number 13 (Lightmasters, #1)	M.G. Wells	4.13	185	https://www.goodreads.com/book/show/11805486-number-13
Preludes & Nocturnes (The Sandman, #1)	Neil Gaiman	4.22	234,592	https://www.goodreads.com/book/show/23754.Preludes_Nocturnes
In the Night Garden (The Orphan's Tales, #1)	Catherynne M. Valente	3.86	11,866	https://www.goodreads.com/book/show/202769.In_the_Night_Garden
Perdido Street Station (New Crobuzon, #1)	China Miéville	3.95	68,678	https://www.goodreads.com/book/show/68494.Perdido_Street_Station
Lirael (Abhorsen, #2)	Garth Nix	4.24	118,633	https://www.goodreads.com/book/show/47624.Lirael
Luck in the Shadows (Nightrunner, #1)	Lynn Flewelling	4.08	19,578	https://www.goodreads.com/book/show/74270.Luck_in_the_Shadows
Dealing with Dragons (Enchanted Forest Chronicles, #1)	Patricia C. Wrede	4.11	92,664	https://www.goodreads.com/book/show/150739.Dealing_with_Dragons
Blood Bound (Mercy Thompson, #2)	Patricia Briggs	4.29	119,486	https://www.goodreads.com/book/show/285205.Blood_Bound
The Fifth Elephant (Discworld, #24; City Watch, #5)	Terry Pratchett	4.23	70,639	https://www.goodreads.com/book/show/63720.The_Fifth_Elephant
Red Seas Under Red Skies (Gentleman Bastard, #2)	Scott Lynch	4.22	126,297	https://www.goodreads.com/book/show/887877.Red_Seas_Under_Red_Skies
Blood Song (Raven's Shadow, #1)	Anthony Ryan	4.37	81,702	https://www.goodreads.com/book/show/13569581-blood-song
The King of Attolia (The Queen's Thief, #3)	Megan Whalen Turner	4.38	35,472	https://www.goodreads.com/book/show/40159.The_King_of_Attolia
Before They Are Hanged (The First Law, #2)	Joe Abercrombie	4.29	133,891	https://www.goodreads.com/book/show/902715.Before_They_Are_Hanged
The Waterfall Traveler	S.J. Lem	4.29	78	https://www.goodreads.com/book/show/34321831-the-waterfall-traveler
The Girl with Ghost Eyes	M.H. Boroson	3.87	3,765	https://www.goodreads.com/book/show/25159239-the-girl-with-ghost-eyes
Winter's Heart (The Wheel of Time, #9)	Robert Jordan	3.94	115,792	https://www.goodreads.com/book/show/13891.Winter_s_Heart
The Darkest Road (The Fionavar Tapestry, #3)	Guy Gavriel Kay	4.20	16,294	https://www.goodreads.com/book/show/290628.The_Darkest_Road
Season of Mists (The Sandman, #4)	Neil Gaiman	4.54	65,754	https://www.goodreads.com/book/show/25101.Season_of_Mists
The Blade Itself (The First Law, #1)	Joe Abercrombie	4.17	191,621	https://www.goodreads.com/book/show/944073.The_Blade_Itself
The Wee Free Men (Discworld, #30; Tiffany Aching, #1)	Terry Pratchett	4.24	104,712	https://www.goodreads.com/book/show/34494.The_Wee_Free_Men
J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings	J.R.R. Tolkien	4.60	119,671	https://www.goodreads.com/book/show/30.J_R_R_Tolkien_4_Book_Boxed_Set
The Dark Tower (The Dark Tower, #7)	Stephen King	4.23	163,311	https://www.goodreads.com/book/show/5091.The_Dark_Tower
The Novice (Black Magician Trilogy, #2)	Trudi Canavan	4.04	58,064	https://www.goodreads.com/book/show/28250.The_Novice
Wizard and Glass (The Dark Tower, #4)	Stephen King	4.22	181,928	https://www.goodreads.com/book/show/5096.Wizard_and_Glass
Monstrous Regiment (Discworld, #31; Industrial Revolution, #3)	Terry Pratchett	4.16	70,740	https://www.goodreads.com/book/show/34511.Monstrous_Regiment
The Chronicles of Amber (The Chronicles of Amber, #1-5)	Roger Zelazny	4.37	10,680	https://www.goodreads.com/book/show/316876.The_Chronicles_of_Amber
Stone of Farewell (Memory, Sorrow, and Thorn, #2)	Tad Williams	4.05	49,329	https://www.goodreads.com/book/show/28689.Stone_of_Farewell
The Truth	Stephen Briggs	4.19	53,641	https://www.goodreads.com/book/show/34498.The_Truth
Prince of Thorns (The Broken Empire, #1)	Mark Lawrence	3.85	105,391	https://www.goodreads.com/book/show/9579634-prince-of-thorns
The Graveyard Book	Neil Gaiman	4.13	485,778	https://www.goodreads.com/book/show/2213661.The_Graveyard_Book
The Octunnumi Fosbit Files Prologue	Trevor Alan Foris	4.10	11,334	https://www.goodreads.com/book/show/40034669-the-octunnumi-fosbit-files-prologue
The Alchemyst (The Secrets of the Immortal Nicholas Flamel, #1)	Michael Scott	3.84	155,340	https://www.goodreads.com/book/show/17402605-the-alchemyst
To Green Angel Tower (Memory, Sorrow, and Thorn, #3)	Tad Williams	4.19	32,311	https://www.goodreads.com/book/show/28691.To_Green_Angel_Tower
Anatopsis	Chris Abouzeid	3.45	387	https://www.goodreads.com/book/show/547847.Anatopsis
Elantris (Elantris, #1)	Brandon Sanderson	4.17	205,147	https://www.goodreads.com/book/show/68427.Elantris
White Night (The Dresden Files, #9)	Jim Butcher	4.36	112,458	https://www.goodreads.com/book/show/91475.White_Night
The Historian	Elizabeth Kostova	3.79	259,307	https://www.goodreads.com/book/show/10692.The_Historian
A Great and Terrible Beauty (Gemma Doyle, #1)	Libba Bray	3.78	228,315	https://www.goodreads.com/book/show/3682.A_Great_and_Terrible_Beauty
The Light Fantastic (Discworld, #2; Rincewind #2)	Terry Pratchett	3.96	139,221	https://www.goodreads.com/book/show/34506.The_Light_Fantastic
Thief of Time (Discworld, #26; Death, #5)	Terry Pratchett	4.21	69,641	https://www.goodreads.com/book/show/48002.Thief_of_Time
Someplace to Be Flying (Newford, #5)	Charles de Lint	4.32	5,590	https://www.goodreads.com/book/show/186427.Someplace_to_Be_Flying
Rhapsody: Child of Blood (Symphony of Ages, #1)	Elizabeth Haydon	3.96	19,113	https://www.goodreads.com/book/show/261604.Rhapsody
East (East, #1)	Edith Pattou	4.14	41,157	https://www.goodreads.com/book/show/161887.East
The Children of Húrin	J.R.R. Tolkien	3.97	74,931	https://www.goodreads.com/book/show/597790.The_Children_of_H_rin
The Sons of Thestian (The Harmatia Cycle, #1)	M.E. Vaughan	4.02	330	https://www.goodreads.com/book/show/25194442-the-sons-of-thestian
Magic Kingdom for Sale/Sold (Magic Kingdom of Landover, #1)	Terry Brooks	3.90	35,365	https://www.goodreads.com/book/show/15547.Magic_Kingdom_for_Sale_Sold
Lords and Ladies (Discworld, #14; Witches #4)	Terry Pratchett	4.14	76,213	https://www.goodreads.com/book/show/34529.Lords_and_Ladies
The Horse and His Boy (Chronicles of Narnia, #5)	C.S. Lewis	3.91	308,158	https://www.goodreads.com/book/show/84119.The_Horse_and_His_Boy
The Song of the Lioness Quartet (Song of the Lioness, #1-4)	Tamora Pierce	4.59	13,500	https://www.goodreads.com/book/show/492490.The_Song_of_the_Lioness_Quartet
Shadow's Edge (Night Angel, #2)	Brent Weeks	4.23	98,948	https://www.goodreads.com/book/show/3754016-shadow-s-edge
